GeneID	#Tissues	maxPeptides	medianSpectralCount	medianAbundance	SpectralCount.Adult_Adrenalgland	SpectralCount.Adult_Bcells	SpectralCount.Adult_CD4Tcells	SpectralCount.Adult_CD8Tcells	SpectralCount.Adult_Colon	SpectralCount.Adult_Esophagus	SpectralCount.Adult_Frontalcortex	SpectralCount.Adult_Gallbladder	SpectralCount.Adult_Heart	SpectralCount.Adult_Kidney	SpectralCount.Adult_Liver	SpectralCount.Adult_Lung	SpectralCount.Adult_Monocytes	SpectralCount.Adult_NKcells	SpectralCount.Adult_Ovary	SpectralCount.Adult_Pancreas	SpectralCount.Adult_Platelets	SpectralCount.Adult_Prostate	SpectralCount.Adult_Rectum	SpectralCount.Adult_Retina	SpectralCount.Adult_Spinalcord	SpectralCount.Adult_Testis	SpectralCount.Adult_Urinarybladder	SpectralCount.Fetal_Brain	SpectralCount.Fetal_Gut	SpectralCount.Fetal_Heart	SpectralCount.Fetal_Liver	SpectralCount.Fetal_Ovary	SpectralCount.Fetal_Placenta	SpectralCount.Fetal_Testis	WithInSampleAbundance.Adult_Adrenalgland	WithInSampleAbundance.Adult_Bcells	WithInSampleAbundance.Adult_CD4Tcells	WithInSampleAbundance.Adult_CD8Tcells	WithInSampleAbundance.Adult_Colon	WithInSampleAbundance.Adult_Esophagus	WithInSampleAbundance.Adult_Frontalcortex	WithInSampleAbundance.Adult_Gallbladder	WithInSampleAbundance.Adult_Heart	WithInSampleAbundance.Adult_Kidney	WithInSampleAbundance.Adult_Liver	WithInSampleAbundance.Adult_Lung	WithInSampleAbundance.Adult_Monocytes	WithInSampleAbundance.Adult_NKcells	WithInSampleAbundance.Adult_Ovary	WithInSampleAbundance.Adult_Pancreas	WithInSampleAbundance.Adult_Platelets	WithInSampleAbundance.Adult_Prostate	WithInSampleAbundance.Adult_Rectum	WithInSampleAbundance.Adult_Retina	WithInSampleAbundance.Adult_Spinalcord	WithInSampleAbundance.Adult_Testis	WithInSampleAbundance.Adult_Urinarybladder	WithInSampleAbundance.Fetal_Brain	WithInSampleAbundance.Fetal_Gut	WithInSampleAbundance.Fetal_Heart	WithInSampleAbundance.Fetal_Liver	WithInSampleAbundance.Fetal_Ovary	WithInSampleAbundance.Fetal_Placenta	WithInSampleAbundance.Fetal_Testis
ENSG00000183783	3	5	7	1.25162762842473e-05	-	-	-	-	-	-	7.5	-	-	-	-	-	-	-	-	-	-	-	-	6	-	-	-	8	-	-	-	-	-	-	-	-	-	-	-	-	4.58701229077155e-05	-	-	-	-	-	-	-	-	-	-	-	-	3.48588422028553e-06	-	-	-	1.47170582092153e-05	-	-	-	-	-	-
ENSG00000183785	8	15	16	9.06062371833357e-05	-	-	-	-	-	-	30	-	23.5	-	-	-	-	5	-	-	45	-	-	11	5	7	-	3	-	-	-	-	-	-	-	-	-	-	-	-	9.68336410224467e-05	-	0.000241931478097069	-	-	-	-	1.56295244808027e-06	-	-	0.000644584654487939	-	-	1.12317113817461e-05	4.80163797855969e-06	1.25584249789911e-05	-	6.45356763284682e-06	-	-	-	-	-	-
ENSG00000183798	9	33	15	2.4780134438302e-05	-	-	-	-	-	-	-	-	7	-	-	-	-	-	41	-	-	15	-	-	9	13.5	-	-	7	8	-	61.5	-	44.5	-	-	-	-	-	-	-	-	2.4780134438302e-05	-	-	-	-	-	5.70827603673887e-05	-	-	2.36930306876962e-05	-	-	3.18376165848649e-05	2.77403030165259e-05	-	-	7.46728622723936e-06	5.06759990654218e-06	-	0.000143388429638001	-	4.44763645530959e-05
ENSG00000183801	16	23	19.5	9.86284713218132e-05	5	-	-	-	19	16	-	54.5	-	-	4	21	-	-	140	14.5	-	56.5	40	-	13	131	21	-	-	5	-	11.5	-	12	4.78077179425205e-05	-	-	-	9.08277172672393e-05	7.46007304156594e-05	-	0.0002785912878975	-	-	1.40421016389008e-05	0.000137106384766194	-	-	0.000582748960992036	0.000139646342604999	-	0.000270458556221836	0.000190229476229101	-	3.30686586302362e-05	0.000723029686700376	0.000115600076849824	-	-	1.22769633622979e-05	-	6.645146978935e-05	-	3.42686479996675e-05
ENSG00000183808	19	17	7.5	1.71968199280561e-05	5	19	4	15.5	-	-	8	-	-	-	3	6	7	20	15	3	-	-	-	8	-	12.5	-	14	6	6	3	10.5	-	4	9.22235968868025e-06	6.19760243711306e-05	1.18148769815189e-05	1.14954953665736e-05	-	-	1.48327308779935e-05	-	-	-	1.02815203285479e-05	2.73687434075518e-05	5.89840753403767e-05	2.03491444899882e-05	5.54727508735549e-05	1.01744343112419e-05	-	-	-	1.24446142539348e-05	-	2.26005696506157e-05	-	3.73375710284442e-05	3.1395872498981e-05	8.95605504339393e-06	8.24761258809428e-06	0.000145904054090811	-	6.03596366865793e-06
ENSG00000183814	2	4	4.5	4.60257861312499e-06	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	5.5779694788946e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.62718774735538e-06	-	-	-	-	-	-	-	-
ENSG00000183828	3	4	4	1.02077232746765e-05	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	1.16336583092234e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	3.72106633438927e-06	-	-	1.03461936890929e-05	-	-	-	-	-	-
ENSG00000183844	2	6	6	2.50594834211649e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.27477342149957e-05	-	2.73712326273342e-05	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000183853	8	7	4.5	5.15753883591934e-06	-	-	-	-	4	-	-	-	-	-	-	-	-	-	10	6	-	5	-	4	-	5	-	-	-	4	-	4	-	-	-	-	-	-	3.85140731282108e-06	-	-	-	-	-	-	-	-	-	1.16715216930856e-05	9.22595160378073e-06	-	4.26654456167736e-06	-	1.6428455764529e-06	-	3.92942186906604e-06	-	-	-	6.04853311016132e-06	-	1.12897936563649e-05	-	-
ENSG00000183918	3	6	14.5	6.14979232385809e-05	-	-	10	19.5	-	-	-	-	-	-	-	-	-	15	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7.18046009860542e-05	6.29774428252062e-05	-	-	-	-	-	-	-	-	-	6.07789270954906e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000183963	14	57	34	8.38952799584573e-05	-	-	-	-	317.5	17	-	104	-	-	-	5	-	-	34	6	26.5	353	324	10	-	14.5	378	-	24	8	-	-	-	-	-	-	-	-	0.00108193343540941	0.000100911836988187	-	0.000200122942642235	-	-	-	3.59611119036188e-05	-	-	3.76036950542875e-05	6.94538291618672e-06	4.38980372454041e-05	0.000726589633839872	0.000795886147140276	4.51562210699124e-06	-	2.01535340354353e-05	0.00111334632184115	-	5.56433499866981e-05	5.74987597478665e-06	-	-	-	-
ENSG00000183978	22	7	6	2.58912422753526e-05	12	7	-	-	3.5	-	9.5	-	8.5	8	10	14	4	4	5	4	-	-	5.5	7.5	3	8.5	5	6	5	9	7	9.5	-	-	4.43013064127284e-05	1.53902491207842e-05	-	-	3.57222534787166e-05	-	4.79035392084939e-05	-	9.58525358616084e-05	9.41311338559957e-05	6.69870412118832e-05	3.49012976808325e-05	7.39667436448762e-05	8.51441700960951e-06	1.47566471709883e-05	1.87889407922983e-05	-	-	2.48265225807093e-05	2.16257433402422e-05	1.31561780145988e-05	2.67624695337519e-05	1.96064787784225e-05	4.23126378386103e-05	1.67276960483766e-05	3.82406526578832e-05	1.45932118712049e-05	4.62529701015958e-05	-	-
ENSG00000184007	16	7	6	1.63582062317826e-05	4	8	8	7	6	-	13	-	-	-	-	-	-	10	11	-	22	-	-	6	5	5	6	-	-	3	-	6	-	4	1.63582062317826e-05	1.13756098226593e-05	3.73938740576685e-05	7.6141355920019e-06	2.96986915727497e-05	-	2.39447445569883e-05	-	-	-	-	-	-	1.86003157303621e-05	2.51471783775098e-05	-	9.20947345194579e-05	-	-	1.16001287014457e-05	9.72333535095197e-06	1.12457808170271e-05	7.38731260961659e-06	-	-	8.3421526132965e-06	-	2.59629972709118e-05	-	2.76033578732347e-05
ENSG00000184009	28	51	1116.5	0.0220574018036935	1583	1998	1808	595.5	2542	506	1704	1022	110.5	1103	883.5	864	-	3782.5	2277.5	1165.5	2871.5	976	1086	1003	772	1939	1514	2256	2505	444	1970	1115.5	1640.5	-	0.0548850307781119	0.02768570652024	0.0366330029767463	0.117792815938367	0.0854161694145106	0.0146987485165722	0.023201731522377	0.0174158487501733	0.00216159582293983	0.025859739912817	0.0155005450823637	0.0312269162909256	-	0.0891095730330431	0.0320863236407206	0.0263719283339706	0.125750922480355	0.0225541275252296	0.0218055959160397	0.0121947762815796	0.0139283225181457	0.0322842982835642	0.0555742152148541	0.0509681219830088	0.0223092076913474	0.00915616139903423	0.0134072800539835	0.0178533743991562	0.0542121382099187	-
ENSG00000184012	1	3	7	1.39944763752253e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.39944763752253e-05	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000184014	1	3	3	4.3442756101458e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.3442756101458e-06	-	-	-	-	-	-	-	-	-	-
ENSG00000184033	1	3	3	1.17368901539828e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.17368901539828e-05	-	-	-	-	-	-	-	-
ENSG00000184047	30	9	14	5.89229298119864e-05	18	14.5	15	16.5	8	10	11	7	6	12	4	10	8	10	16.5	11	8	12.5	9	16.5	9	23.5	10.5	14.5	17	17	15	18.5	21	18	0.000245559508116837	9.00609742864177e-05	5.64781556158057e-05	4.11026130996943e-05	1.6732682042879e-05	7.59151606353763e-05	3.38045137630578e-05	5.57692234703927e-05	6.60451295577016e-05	5.34454377730313e-05	2.06182316391163e-05	6.19617058009456e-05	6.1565570219078e-05	3.46534563487757e-05	0.000145121232474356	5.30680389574381e-05	8.78600962101801e-05	6.0049897972971e-05	7.64167566626826e-05	6.5463077022837e-05	4.11862890747874e-05	0.000130146226357638	4.49037995513354e-05	5.67988166886427e-05	7.99621864727961e-05	3.01562927605264e-05	2.1639765846373e-05	0.000124581711539526	5.65346138041343e-05	5.98549380243064e-05
ENSG00000184056	21	19	10	1.48232042672647e-05	3	13	5	15.5	5	-	18	-	-	-	12	-	6	13	10	10	10	5	-	8	8	25	12	6	-	-	5.5	6	-	13	1.65255982085372e-05	1.32113668462521e-05	2.09119723663507e-05	1.14711172167286e-05	1.48232042672647e-05	-	2.49002555775448e-05	-	-	-	2.22752842672777e-05	-	2.03529153630763e-05	1.09241138691807e-05	9.47987108646126e-06	2.29335860511366e-05	1.94198397580384e-05	8.62569631510425e-06	-	9.09311981595797e-06	7.24663429460605e-06	2.04013714522924e-05	8.36773438052514e-06	1.98295344705307e-05	-	-	3.98148775226084e-06	2.23284910733925e-05	-	5.41736206346734e-06
ENSG00000184076	12	3	13	9.37729603511464e-05	-	16	-	-	10	5	29	-	36	14	18.5	10	-	-	-	-	-	4	-	7	10	-	-	12	-	-	-	-	-	-	-	3.06849531631182e-05	-	-	2.53006571623089e-05	0.000118252968194296	0.000186518815811698	-	0.000537928540422183	4.31306240241587e-05	0.000130762047958843	3.10158097099266e-05	-	-	-	-	-	6.1973113394773e-06	-	4.00101535013641e-05	3.34272346124359e-05	-	-	0.000104187719544994	-	-	-	-	-	-
ENSG00000184083	6	12	13	1.3916916198865e-05	-	-	-	-	-	-	3	-	-	-	-	-	-	-	13	4	-	-	-	13	-	11	-	-	-	-	-	18	-	-	-	-	-	-	-	-	4.18378556120399e-06	-	-	-	-	-	-	-	1.3916916198865e-05	1.68852623997784e-05	-	-	-	9.14926202451828e-06	-	1.42315796995404e-05	-	-	-	-	-	6.89589099404327e-05	-	-
ENSG00000184108	1	4	4	6.12209814786153e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.12209814786153e-06	-	-	-	-	-	-	-	-
ENSG00000184110	30	39	29	4.74768104022572e-05	46.5	156	51	103.5	22.5	6.5	25	10	7	7	22	21	31	73	80	42	5	26	30.5	25	15.5	68.5	43	19.5	30	34.5	48	55.5	15.5	60	0.000198950058958311	0.000140174268697632	0.000126872260867238	8.27999510020876e-05	2.91704548815108e-05	4.04242136462686e-05	2.71695294054183e-05	1.71963676064718e-05	2.01126236291485e-05	9.90010572805802e-06	4.17431062614656e-05	5.27494533627881e-05	0.00030089397352699	5.23721121429478e-05	0.000121018087966734	0.00026594614488979	1.97364936343609e-05	5.25511278064087e-05	7.53788297604778e-05	2.88260803297861e-05	3.32915507467432e-05	9.49578969872094e-05	5.05222448780628e-05	4.70131630114821e-05	5.78548220007652e-05	3.97254301309797e-05	4.0691699163048e-05	0.000158196362524237	3.18744528043548e-05	3.42694791115691e-05
ENSG00000184113	2	5	11	5.05321190730019e-05	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.96747772400226e-06	-	-	-	-	-	-	-	-	-	9.60967604220016e-05	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000184117	29	16	24	9.54781280690082e-05	21	30	16	31.5	10	-	46	13	12.5	41	40.5	13	3	38	27	10	4	11	13	27	22.5	23	10.5	25	26	20	68	37.5	14	35.5	0.000102334219332122	0.000112829956365861	0.000136558087028145	8.5450359302826e-05	4.09370272218137e-05	-	0.000346484242405916	4.30369747509068e-05	8.86799997559314e-05	0.00014910542983318	0.000418186313278032	9.65936709365136e-05	4.53465411075447e-05	7.2726707606983e-05	8.69579126319387e-05	6.69689020640455e-05	2.94087609088284e-05	2.81100572716634e-05	6.0877598033909e-05	0.000196376763615745	4.4106233137123e-05	9.21474100826572e-05	2.45194822959431e-05	0.00011230959755911	0.000144803171667347	4.01809345587101e-05	0.000294568543121549	0.000204348601518514	5.35388775638747e-05	0.000132372581891431
ENSG00000184144	4	30	20	5.46359491016416e-05	-	-	-	-	-	-	61	-	-	-	-	-	-	-	-	-	-	-	-	4	16	-	-	22.5	-	-	-	-	-	-	-	-	-	-	-	-	7.16093183100728e-05	-	-	-	-	-	-	-	-	-	-	-	-	6.58384519767783e-06	3.24554176227514e-05	-	-	7.01119416241741e-05	-	-	-	-	-	-
ENSG00000184162	3	3	4	3.80244411720784e-06	-	3	5	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.07704086165766e-06	5.26256201093611e-05	-	-	-	-	-	-	-	-	-	-	3.80244411720784e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000184164	9	6	6	1.05817607904635e-05	-	-	6	-	-	-	-	-	-	-	-	-	-	-	-	9	-	3	-	6	-	9	-	-	-	5	3	6	-	6	-	-	9.59199888167988e-06	-	-	-	-	-	-	-	-	-	-	-	-	2.68052612985032e-05	-	6.15235198039322e-06	-	1.05817607904635e-05	-	1.78666078489173e-05	-	-	-	7.2171556638339e-06	1.25045252941832e-06	4.63750026148243e-05	-	2.08946301039266e-05
ENSG00000184178	14	7	4	8.60413162709815e-06	6	7	3	4	-	-	3.5	-	-	-	-	-	-	-	5	-	3	3	-	5	-	10	-	4	-	3	-	5	-	12	3.5037695530607e-05	1.11551395086095e-05	7.79879086480394e-06	4.36492212741718e-06	-	-	1.22108405553694e-05	-	-	-	-	-	-	-	4.32101904961336e-06	-	9.55434139093027e-06	1.57445616421185e-06	-	8.60413162709815e-06	-	2.94468244581769e-05	-	3.77615466558208e-06	-	7.10398994760262e-07	-	1.53796263895201e-05	-	9.5849160223461e-06
ENSG00000184182	2	4	3	1.85731876055165e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.3898474500754e-06	-	-	1.89397267795563e-05	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000184203	20	8	9.5	3.50313038965232e-05	-	8.5	13	15	-	-	9.5	8	-	-	-	-	-	16	11	8	-	7	11	13	-	12	4	9	12.5	9	5.5	15	6	6	-	5.38881744583274e-05	9.11916422740072e-05	3.65533867376833e-05	-	-	7.87251148110061e-05	1.3527903964488e-05	-	-	-	-	-	2.9522027957953e-05	7.53390416475982e-05	4.31103298595486e-05	-	4.24092178360812e-05	2.64523298721765e-05	6.01465205832302e-06	-	2.98710256044819e-05	1.2238165583268e-05	8.87691361459222e-05	5.40294463112189e-05	6.90644066201687e-06	4.03289662143773e-06	0.000114773496552335	1.2807560068753e-05	5.60969516817088e-06
ENSG00000184207	23	12	7	1.56548862788505e-05	4	7	4	8	4	-	13	-	8	5	7	-	8	7	9	6	4	5	-	17	11	42	9	-	-	5.5	3	9	-	7.5	1.56548862788505e-05	9.76602303627159e-06	1.73767338698275e-05	9.26483161181658e-06	1.3524986765561e-05	-	4.64044275492133e-05	-	4.5697060027208e-05	2.34775037718334e-05	2.49671242604343e-05	-	3.84268845762642e-05	5.35123630367261e-06	2.13942265089042e-05	1.749434102838e-05	1.10908210659716e-05	9.16215437912745e-06	-	1.23114422922069e-05	1.93611120902565e-05	7.41472035745651e-05	1.17965723857306e-05	-	-	1.1901603548048e-05	5.96217383963266e-06	5.53726628133866e-05	-	1.84607064479949e-05
ENSG00000184216	2	4	5	3.06349812539836e-06	-	5	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.61265134794546e-06	-	2.51434490285126e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000184220	4	5	5	9.99387229279739e-06	-	5	-	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	-	-	-	-	-	4	-	-	-	7.77889322233127e-06	-	9.47801803051548e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.9218134393605e-06	-	-	-	-	-	2.17121774660822e-05	-	-
ENSG00000184226	4	14	8	1.78238218256227e-05	-	-	-	-	-	-	15	-	-	-	-	-	-	-	-	-	-	-	-	3	5	-	-	7	-	-	-	-	-	-	-	-	-	-	-	-	2.33419386808226e-05	-	-	-	-	-	-	-	-	-	-	-	-	2.46199957271854e-06	4.86537482255604e-06	-	-	1.49373745333378e-05	-	-	-	-	-	-
ENSG00000184227	29	23	17	6.25269373789004e-05	25	13	-	22	19.5	9	11.5	12	71	70.5	36.5	7	5	9	21	10.5	4	17	34	10	12	25	41.5	10.5	17	62	47	13	9	16	0.000137740534204635	2.28399801006206e-05	-	3.09643669361774e-05	7.79265527114595e-05	2.86713004606226e-05	7.08257695837266e-05	5.55582475063821e-05	0.000367160243093877	0.000236906432730801	0.000254000863893781	3.02115172625957e-05	2.05291986768132e-05	1.34233579210363e-05	6.44188698417792e-05	7.24775901884816e-05	1.07973822785709e-05	3.9970195320886e-05	0.000100762715200569	5.16719877705804e-05	3.8202631434758e-05	7.7998988314842e-05	0.000158967987979874	2.6222210679252e-05	5.8209227041254e-05	0.000256538025146849	0.000129463591466158	5.30011013257538e-05	2.88389801780638e-05	8.64529166437996e-05
ENSG00000184232	1	3	3	1.16333311505062e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.16333311505062e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000184254	10	23	9	1.54658161272385e-05	-	-	-	-	11	-	-	9	-	-	-	-	-	-	10	9	-	47	4	-	11	43	5	-	6	-	-	-	-	-	-	-	-	-	1.43586458152662e-05	-	-	1.28584808436741e-05	-	-	-	-	-	-	2.94559023709643e-05	2.79598771713924e-05	-	9.8453301582789e-05	9.54085276177694e-06	-	1.35127712545893e-05	7.81111253636133e-05	6.29363083344577e-06	-	1.54658161272385e-05	-	-	-	-	-
ENSG00000184260	27	14	134.5	0.00628846663787044	74	-	83.5	767	170	-	40	85	110	77	57	137	-	404	461	82	36.5	125	102	74	31	170	147	128	364.5	588	290	89	428	564	0.00651402707393024	-	0.00461816759418777	0.0120052008978915	0.0148309677079702	-	0.00184578439595228	0.00490732555275003	0.00448673734141067	0.00649549585309916	0.00429171542261878	0.00614510287639823	-	0.0116939481769339	0.012681822663177	0.0139799292153597	0.00121421262239079	0.00529175495096058	0.00939793747732433	0.000670133955653501	0.000430311100483731	0.0229140540337807	0.00361397768656825	0.00653926758776107	0.0173244732850985	0.0136218463839875	0.00622042924460875	0.00260674219553764	0.00617437189921155	0.018411489745415
ENSG00000184270	6	5	27.5	0.000174711245686952	-	-	-	-	-	-	-	-	-	-	10	-	-	-	66	-	-	-	-	-	-	-	-	46	-	-	17	14	-	27.5	-	-	-	-	-	-	-	-	-	-	9.14220920167608e-05	-	-	-	0.00112306403932432	-	-	-	-	-	-	-	-	0.000246730977940533	-	-	8.46160943254184e-05	0.000102691513433372	-	0.000454846085669677
ENSG00000184281	5	4	6	9.3234724343599e-06	-	6	6	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	6	-	-	-	9.3234724343599e-06	3.38202148834018e-05	2.91017282949158e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.79159042179172e-06	-	3.40932763596835e-05	-	-
ENSG00000184292	7	9	7	5.23396264224076e-05	-	-	-	-	-	13	-	-	-	6	-	10	-	-	-	12.5	-	9.5	-	-	-	-	6	-	-	3	-	-	-	-	-	-	-	-	-	8.77914689435107e-05	-	-	-	5.71062198307943e-05	-	5.10143210246832e-05	-	-	-	9.57375189471754e-05	-	3.45982594551055e-05	-	-	-	-	1.20972039264953e-05	-	-	2.5785394545402e-06	-	-	-	-
ENSG00000184304	8	11	7.5	8.59344277914047e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7.5	4	-	9	-	10	-	21	5	-	-	-	-	5	-	9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.51943404983018e-05	4.9796736271201e-06	-	1.20475458395607e-05	-	4.00289467525858e-06	-	3.93368811024401e-05	4.21039052907495e-06	-	-	-	-	2.67984059183067e-05	-	2.54011980761183e-06
ENSG00000184347	1	4	6	1.34235382378716e-05	-	-	-	-	-	-	-	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.34235382378716e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000184357	29	21	49.5	0.000498971325078307	7	244.5	62	285	34.5	25.5	-	12	3	5	32	27.5	27	394	19	22.5	16	19	59	11	8	29.5	6.5	152.5	204	166	286	109	93.5	182	4.12287331006778e-05	0.0033243635547214	0.000670262384128515	0.00272561901659617	0.000222045673213423	0.00064560702288417	-	4.24582669271896e-05	2.0968760529451e-05	3.65970459341178e-05	0.000207422670995462	0.000311259042776244	0.000445656706369898	0.00929943548673891	6.14954581997234e-05	0.000177275979291579	0.000124735870217004	7.42634496092869e-05	0.000357784207920829	1.27543253699296e-05	1.89873214727297e-05	0.000189235087865994	2.27382517695771e-05	0.00210531438863304	0.00401887378719655	0.00179212480804373	0.00152189345254585	0.0015721435292463	0.00182866712571739	0.00276783035945086
ENSG00000184363	6	17	12	3.00323149265247e-05	-	-	-	-	-	19	-	-	-	-	-	-	-	-	-	17.5	-	12	8	-	-	-	-	-	12	-	-	-	14	-	-	-	-	-	-	0.000117170727145254	-	-	-	-	-	-	-	-	-	5.42868881547776e-05	-	1.1400337672954e-05	2.32675557024439e-05	-	-	-	-	-	1.78584327952081e-05	-	-	-	3.6487610421179e-05	-
ENSG00000184368	6	16	10	1.54369006535721e-05	-	-	-	-	-	-	10	-	-	-	-	-	-	-	-	-	-	-	-	5	10	39	-	6	-	-	-	38	-	-	-	-	-	-	-	-	1.54369006535721e-05	-	-	-	-	-	-	-	-	-	-	-	-	3.1205894029443e-06	1.31747285854329e-05	3.49264636721695e-05	-	1.3040946594655e-05	-	-	-	0.000106442072106139	-	-
ENSG00000184378	2	10	17.5	3.99995713540013e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	-	-	-	-	-	-	26	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.23269126170286e-05	-	-	-	-	-	-	3.76722300909739e-05	-	-	-	-	-	-	-	-
ENSG00000184381	5	17	9	1.85917020970455e-05	-	-	-	-	-	-	12.5	-	-	-	-	-	-	-	9	-	-	-	-	5.5	5	23	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.88670070033695e-05	-	-	-	-	-	-	-	3.59929208473677e-05	-	-	-	-	6.16949158738968e-06	4.62026976982784e-06	2.32207560827735e-05	-	-	-	-	-	-	-	-
ENSG00000184408	1	5	8	1.62871738116412e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.62871738116412e-05	-	-	-	-	-	-
ENSG00000184432	30	41	46.5	7.10591533326484e-05	51	66.5	53	111.5	51	14	39	38.5	11	21	63.5	32	25	90	92.5	114	35	68	57	52	31	93	33.5	36.5	53	47.5	84	79.5	40	58.5	0.000111282610537122	8.06721927246142e-05	5.85519470958692e-05	9.69267851251347e-05	7.77605940927058e-05	2.4793590835369e-05	5.05350885558969e-05	7.02336554119887e-05	3.54717895586271e-05	2.42779346157116e-05	0.000126358823502829	7.45156600526344e-05	0.000203076878336699	5.73817062335629e-05	0.000122515223662603	0.000425488758958913	0.000170313034516216	8.82725937009033e-05	9.92758338755423e-05	7.07795409384528e-05	4.89683716585064e-05	0.000138897149335216	4.61236512879808e-05	5.64423760942238e-05	0.000132219034933903	6.29860381534759e-05	5.26545589133925e-05	0.000156528267242873	8.61717943573986e-05	3.2812690730927e-05
ENSG00000184445	3	18	13	4.61114547281761e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	-	-	-	-	-	-	20	-	-	-	-	-	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.67708875744799e-05	-	-	-	-	-	-	1.85888634104511e-05	-	-	-	-	-	4.61114547281761e-05	-	-
