GeneID	#Tissues	maxPeptides	medianSpectralCount	medianTop3Abundance	SpectralCount.CSF	SpectralCount.adipocyte	SpectralCount.bone	SpectralCount.breast	SpectralCount.heart	SpectralCount.lung	SpectralCount.ovary	SpectralCount.pancreas	SpectralCount.platelets_lysate	SpectralCount.platelets_secreted	WithInSampleTop3Abundance.CSF	WithInSampleTop3Abundance.adipocyte	WithInSampleTop3Abundance.bone	WithInSampleTop3Abundance.breast	WithInSampleTop3Abundance.heart	WithInSampleTop3Abundance.lung	WithInSampleTop3Abundance.ovary	WithInSampleTop3Abundance.pancreas	WithInSampleTop3Abundance.platelets_lysate	WithInSampleTop3Abundance.platelets_secreted
ENSG00000139835	1	3	43	0.000115910894783906	-	-	-	-	-	-	-	-	43	-	-	-	-	-	-	-	-	-	0.000115910894783906	-
ENSG00000139842	1	4	4	5.56671176322978e-06	-	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	5.56671176322978e-06	-
ENSG00000139921	3	10	20.5	0.000287182399470636	-	-	10	-	-	-	-	28	60	-	-	-	0.000150422624814286	-	-	-	-	0.000826730222476246	0.00041783065235433	-
ENSG00000139970	2	9	36.5	0.00020110591751765	-	-	-	-	-	-	-	13	43	-	-	-	-	-	-	-	-	5.45124541425165e-05	0.000299247961113475	-
ENSG00000140022	1	7	41	8.03601757912694e-05	-	-	-	-	-	-	-	-	41	-	-	-	-	-	-	-	-	-	8.03601757912694e-05	-
ENSG00000140043	1	3	30.5	0.000154381008644855	-	-	-	-	30.5	-	-	-	-	-	-	-	-	-	0.000154381008644855	-	-	-	-	-
ENSG00000140092	1	4	22	0.000456201708522908	-	-	-	-	22	-	-	-	-	-	-	-	-	-	0.000456201708522908	-	-	-	-	-
ENSG00000140105	2	16	54	0.000315864629328643	-	-	-	-	44.5	-	-	-	99	-	-	-	-	-	0.000454353846883508	-	-	-	0.000237690530939803	-
ENSG00000140263	1	7	35	0.000209633410142655	-	-	-	-	-	-	-	-	35	-	-	-	-	-	-	-	-	-	0.000209633410142655	-
ENSG00000140299	1	4	28	0.000188980120482104	-	-	-	-	-	-	-	-	28	-	-	-	-	-	-	-	-	-	0.000188980120482104	-
ENSG00000140319	3	11	40.5	0.00132667273250844	-	-	10	-	-	46	-	35	-	-	-	-	3.52948008073316e-05	-	-	0.00318583742698201	-	0.000588263242637971	-	-
ENSG00000140350	3	4	6	8.55234358836365e-05	-	-	-	-	33	6	-	4	-	-	-	-	-	-	0.000100271636018895	8.55234358836365e-05	-	1.47116126427426e-05	-	-
ENSG00000140368	1	3	3	6.96009231718059e-05	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	6.96009231718059e-05	-	-
ENSG00000140374	2	17	119.5	0.000928800338832654	-	-	-	-	369.5	-	-	-	66	-	-	-	-	-	0.00150670643412818	-	-	-	0.000289675446924247	-
ENSG00000140395	3	5	6	3.16809762547894e-05	-	-	6	-	-	5	-	6	-	-	-	-	1.53952716954052e-05	-	-	5.95988051543868e-05	-	3.16809762547894e-05	-	-
ENSG00000140416	5	64	318	0.0031841638440235	-	13	-	-	2122.5	6	-	-	448	106.5	-	9.44202782237482e-05	-	-	0.01970510342111	8.99622457143552e-05	-	-	0.00339289426393789	0.00123013132358411
ENSG00000140464	1	5	5	4.81816649176814e-05	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	4.81816649176814e-05	-	-
ENSG00000140479	1	7	12	6.33893921641866e-05	-	-	-	-	-	-	-	-	12	-	-	-	-	-	-	-	-	-	6.33893921641866e-05	-
ENSG00000140497	1	3	4	3.80107089261684e-05	-	-	4	-	-	-	-	-	-	-	-	-	3.80107089261684e-05	-	-	-	-	-	-	-
ENSG00000140525	1	10	13	3.74358201168319e-05	-	-	13	-	-	-	-	-	-	-	-	-	3.74358201168319e-05	-	-	-	-	-	-	-
ENSG00000140553	3	34	60	0.00019999693107107	-	-	87.5	7	-	-	-	-	64	-	-	-	0.000349984786908253	0.00019999693107107	-	-	-	-	0.00011474465108531	-
ENSG00000140575	7	100	19	8.20436809958034e-05	-	16.5	29	140	10	39	-	699	7	-	-	2.19703916559156e-05	0.000140465863066225	0.00106219034604282	0.000108853334863555	0.000210920048135011	-	0.00213037447231583	0.000152368137221168	-
ENSG00000140598	1	3	3	3.00178076941367e-05	-	-	-	3	-	-	-	-	-	-	-	-	-	3.00178076941367e-05	-	-	-	-	-	-
ENSG00000140612	1	4	69	0.000155343600084397	-	-	-	-	-	-	-	-	69	-	-	-	-	-	-	-	-	-	0.000155343600084397	-
ENSG00000140678	1	4	4	5.64123009369997e-05	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	5.64123009369997e-05	-	-
ENSG00000140682	1	12	58	0.000202494962065492	-	-	-	-	-	-	-	-	58	-	-	-	-	-	-	-	-	-	0.000202494962065492	-
ENSG00000140740	7	21	47	0.00028995721904532	-	44	39.5	46	290	13	-	114	51	-	-	0.000275762264688477	0.000470991116150944	0.00108454857971071	0.00510383383717592	0.000145085705449841	-	0.00391655792342155	0.000314036715002024	-
ENSG00000140750	1	7	33.5	4.88287700302118e-05	-	-	-	-	-	-	-	-	33.5	-	-	-	-	-	-	-	-	-	4.88287700302118e-05	-
ENSG00000140848	1	4	19	1.80985790759006e-05	-	-	-	-	-	-	-	-	19	-	-	-	-	-	-	-	-	-	1.80985790759006e-05	-
ENSG00000140945	3	8	39	0.000339605356716328	17	48	-	-	41	-	-	-	-	-	0.000183940796638428	0.000241543480790346	-	-	0.000638842712801993	-	-	-	-	-
ENSG00000140983	3	5	5	5.79844384189467e-05	-	-	4	8	-	-	-	5	-	-	-	-	2.44377301946841e-05	0.000248934134997446	-	-	-	5.79844384189467e-05	-	-
ENSG00000140988	6	14	15	0.00232328662519033	-	10	13	37	-	35	9	84	-	-	-	5.44123771589766e-05	0.000230807112613748	0.00373425903131474	-	0.00870699548195705	0.00232328662519033	0.00939491382222411	-	-
ENSG00000140990	5	8	8	0.00011390653898241	-	-	8	-	108	3	-	4	51.5	-	-	-	0.000124012581724246	-	0.000647103641544668	0.000103800496240575	-	9.18880134838411e-05	0.000295433903792317	-
ENSG00000140992	2	6	11	0.000376230076379377	-	-	-	-	-	17	-	-	5	-	-	-	-	-	-	0.000724688598652988	-	-	2.77715541057648e-05	-
ENSG00000141030	4	14	16	9.0088820358344e-05	-	-	-	5	-	16	-	5	44	-	-	-	-	3.01536333100976e-05	-	0.000221041433297396	-	9.0088820358344e-05	7.78437103330009e-05	-
ENSG00000141101	1	3	4	5.8633329017463e-05	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	5.8633329017463e-05	-	-
ENSG00000141127	2	7	34	5.30928728698783e-05	-	-	-	5	-	-	-	-	37.5	-	-	-	-	5.93669284934261e-05	-	-	-	-	5.25372598873613e-05	-
ENSG00000141161	1	17	47	0.000690276781729939	-	-	-	-	47	-	-	-	-	-	-	-	-	-	0.000690276781729939	-	-	-	-	-
ENSG00000141252	1	8	12	0.000101507380320555	-	-	12	-	-	-	-	-	-	-	-	-	0.000101507380320555	-	-	-	-	-	-	-
ENSG00000141279	3	37	64	0.000479461670010342	-	-	4.5	-	21	-	-	-	273	-	-	-	1.82806465999679e-05	-	0.000496496261081946	-	-	-	0.000479461670010342	-
ENSG00000141367	8	69	73	0.000248814391679432	-	58	57.5	151	87	13	-	423	814	4	-	0.000128262538528454	0.000213745797856054	0.00108670284598779	0.000770585213386327	9.48590469013435e-05	-	0.000950827817058916	0.000843265024347071	4.71180003837324e-06
ENSG00000141378	1	4	11	5.49529013981736e-05	-	-	11	-	-	-	-	-	-	-	-	-	5.49529013981736e-05	-	-	-	-	-	-	-
ENSG00000141385	5	13	10.5	0.000272785719452926	-	-	4	14	66	5	-	5	-	-	-	-	6.46448450426693e-05	0.000362863904392717	0.000464930831741581	0.000130964293015262	-	8.03396828755456e-05	-	-
ENSG00000141452	1	6	7	7.44575067723697e-05	-	-	-	7	-	-	-	-	-	-	-	-	-	7.44575067723697e-05	-	-	-	-	-	-
ENSG00000141456	1	9	18	8.41766630738997e-05	-	-	-	-	-	-	-	18	-	-	-	-	-	-	-	-	-	8.41766630738997e-05	-	-
ENSG00000141458	2	3	6.5	6.54683198937604e-05	-	-	9	4	-	-	-	-	-	-	-	-	5.78073682271344e-05	7.31292715603865e-05	-	-	-	-	-	-
ENSG00000141503	1	5	20	5.23676659085239e-05	-	-	-	-	-	-	-	-	20	-	-	-	-	-	-	-	-	-	5.23676659085239e-05	-
ENSG00000141522	2	12	64.5	0.000407148587251666	-	-	-	-	20	-	-	-	79	-	-	-	-	-	0.000143836196440383	-	-	-	0.000476371984963567	-
ENSG00000141526	2	6	22	0.00174962459603432	-	-	-	34	-	10	-	-	-	-	-	-	-	0.00332563084712214	-	0.000173618344946498	-	-	-	-
ENSG00000141543	3	9	5	0.000105323819420888	-	-	-	23	-	4	-	5	-	-	-	-	-	0.000540088076186415	-	2.68283417181764e-05	-	0.000105323819420888	-	-
ENSG00000141551	2	6	6.5	0.000137930243325762	-	-	-	6	-	7	-	-	-	-	-	-	-	0.00019918010746026	-	7.66803791912629e-05	-	-	-	-
ENSG00000141556	2	14	11	0.000137751791404861	-	-	21	-	-	-	-	3	-	-	-	-	0.000174909675323903	-	-	-	-	2.68329821800659e-05	-	-
ENSG00000141560	1	4	27	4.01629576222392e-05	-	-	-	-	-	-	-	-	27	-	-	-	-	-	-	-	-	-	4.01629576222392e-05	-
ENSG00000141564	1	4	4	0.000139092105556177	-	-	-	4	-	-	-	-	-	-	-	-	-	0.000139092105556177	-	-	-	-	-	-
ENSG00000141577	1	3	7	4.75457693580856e-06	-	-	-	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	4.75457693580856e-06	-
ENSG00000141627	1	8	16	0.000152751467712485	-	-	16	-	-	-	-	-	-	-	-	-	0.000152751467712485	-	-	-	-	-	-	-
ENSG00000141696	1	3	3	7.14589899259515e-06	-	-	3	-	-	-	-	-	-	-	-	-	7.14589899259515e-06	-	-	-	-	-	-	-
ENSG00000141699	2	3	9	0.000190362465575762	-	-	-	-	-	6	-	12	-	-	-	-	-	-	-	8.95445476180566e-05	-	0.000291180383533468	-	-
ENSG00000141736	1	26	55	0.0006079603602364	-	-	-	-	-	55	-	-	-	-	-	-	-	-	-	0.0006079603602364	-	-	-	-
ENSG00000141738	1	20	76	0.0012885559449918	-	-	-	-	-	76	-	-	-	-	-	-	-	-	-	0.0012885559449918	-	-	-	-
ENSG00000141867	1	3	3	0.000105297889334271	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	0.000105297889334271	-	-	-	-
ENSG00000141959	4	14	29	0.000292799240457973	-	-	-	28	7	29	-	-	69	-	-	-	-	0.000692886630460122	0.000103349286974356	0.000295919449640088	-	-	0.000292799240457973	-
ENSG00000141968	1	4	42	6.71958594700024e-05	-	-	-	-	-	-	-	-	42	-	-	-	-	-	-	-	-	-	6.71958594700024e-05	-
ENSG00000141971	1	3	8	0.000114314479510912	-	-	-	8	-	-	-	-	-	-	-	-	-	0.000114314479510912	-	-	-	-	-	-
ENSG00000141985	2	6	71	0.000404666500236222	-	-	-	-	-	-	6	-	76	-	-	-	-	-	-	-	0.00143534016195358	-	0.0002819460884282	-
ENSG00000142002	1	3	5	0.00013923555278526	-	-	-	5	-	-	-	-	-	-	-	-	-	0.00013923555278526	-	-	-	-	-	-
ENSG00000142156	2	32	904	0.0109699358842189	-	945	-	-	167	-	-	-	-	-	-	0.0130093164590514	-	-	0.00267746456154667	-	-	-	-	-
ENSG00000142168	3	16	52	0.000496229525227421	17.5	-	-	-	45	-	-	-	167	-	0.000401920475541037	-	-	-	0.000552284873832869	-	-	-	0.00215369683084563	-
ENSG00000142173	2	30	648	0.00776904538753794	-	658	-	-	97.5	-	-	-	-	-	-	0.00794858490289972	-	-	0.00521330725245165	-	-	-	-	-
ENSG00000142192	6	11	36	0.00017240300111105	43	-	6	-	-	10	-	9	38.5	392	0.000896082970802137	-	5.05568989893482e-05	-	-	0.000229146836757347	-	0.000144822413792043	0.000136849239505439	0.00236465616725408
ENSG00000142197	2	15	26.5	4.7734964946118e-05	-	-	34	-	-	-	-	19	-	-	-	-	8.42101105378616e-05	-	-	-	-	1.12598193543743e-05	-	-
ENSG00000142208	1	4	24.5	2.08212067445661e-05	-	-	-	-	-	-	-	-	24.5	-	-	-	-	-	-	-	-	-	2.08212067445661e-05	-
ENSG00000142230	2	7	12	0.000111553936318076	-	-	15	-	-	-	-	5	-	-	-	-	0.000158127437311526	-	-	-	-	4.0145718964172e-05	-	-
ENSG00000142347	2	12	12.5	8.7537544284876e-05	-	-	-	-	-	-	-	22	3	-	-	-	-	-	-	-	-	7.50814722463369e-05	9.99936163234152e-05	-
ENSG00000142409	1	3	4	0.000124858749906428	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	0.000124858749906428	-	-	-	-
ENSG00000142444	1	4	6	0.000245037031798684	-	-	-	6	-	-	-	-	-	-	-	-	-	0.000245037031798684	-	-	-	-	-	-
ENSG00000142453	1	9	14	0.000443896606488977	-	-	-	14	-	-	-	-	-	-	-	-	-	0.000443896606488977	-	-	-	-	-	-
ENSG00000142507	4	6	21	0.000346070779667348	-	-	3	-	-	6	-	13	59	-	-	-	5.73028912968563e-05	-	-	0.000320910985314314	-	0.00107888734788261	0.000371230574020382	-
ENSG00000142534	4	19	18	0.000312552577999463	-	-	7	14	-	53.5	-	53	-	-	-	-	4.48961480605372e-05	0.000312552577999463	-	0.00660836211130876	-	0.00265992767103172	-	-
ENSG00000142541	4	23	32	0.00157161150523809	-	-	7	-	-	78	10	39	-	-	-	-	5.33875950613733e-05	-	-	0.00453652413271971	0.00157161150523809	0.00276596775816231	-	-
ENSG00000142546	1	8	16	0.000276677143582321	-	-	-	16	-	-	-	-	-	-	-	-	-	0.000276677143582321	-	-	-	-	-	-
ENSG00000142619	1	5	8	0.000214974319100212	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	0.000214974319100212	-	-	-	-
ENSG00000142627	1	3	3	4.5207199164969e-05	-	-	-	3	-	-	-	-	-	-	-	-	-	4.5207199164969e-05	-	-	-	-	-	-
ENSG00000142634	1	6	56	7.95218301544399e-05	-	-	-	-	56	-	-	-	-	-	-	-	-	-	7.95218301544399e-05	-	-	-	-	-
ENSG00000142655	2	5	5	0.000219941635707683	-	-	-	-	-	6	-	4	-	-	-	-	-	-	-	0.000263983859128341	-	0.000175899412287025	-	-
ENSG00000142657	3	23	191	0.000684875657782514	-	23	-	-	10	-	-	-	227.5	-	-	0.000148384035238303	-	-	0.000107645728489415	-	-	-	0.000932157778672092	-
ENSG00000142661	1	48	91	0.0014050774118717	-	-	-	-	91	-	-	-	-	-	-	-	-	-	0.0014050774118717	-	-	-	-	-
ENSG00000142669	2	9	169	0.00280440242991726	-	-	-	-	-	-	-	-	165	344.5	-	-	-	-	-	-	-	-	0.00280440242991726	0.00267410840599972
ENSG00000142676	5	10	12	0.000484878660786204	-	-	8.5	11	11	76	-	34	-	-	-	-	0.000303846554230003	7.24957564051137e-05	0.000144321553084876	0.0109856904185715	-	0.00273586709791186	-	-
ENSG00000142684	1	3	5	0.000141781234673026	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	0.000141781234673026	-	-	-	-
ENSG00000142798	3	78	663	0.00168347768393919	14	743	-	-	241	-	-	-	-	-	0.000191630981662494	0.00168787659235388	-	-	0.00174155168458526	-	-	-	-	-
ENSG00000142864	5	27	37.5	0.000462565849294755	-	-	7	57	32.5	106.5	-	58	-	-	-	-	0.000130838792305354	0.00209677244220177	0.000117293743533531	0.00890615928067026	-	0.00177811918053415	-	-
ENSG00000142871	3	10	8	0.000445420734242929	-	-	-	20	-	8	7	-	-	-	-	-	-	0.000445420734242929	-	8.99729376059755e-05	0.00112559543345253	-	-	-
ENSG00000142875	1	11	63	0.000180254335203555	-	-	-	-	-	-	-	-	63	-	-	-	-	-	-	-	-	-	0.000180254335203555	-
ENSG00000142892	1	4	5	6.1127672031182e-05	-	-	5	-	-	-	-	-	-	-	-	-	6.1127672031182e-05	-	-	-	-	-	-	-
ENSG00000142910	2	5	25	3.17816037874057e-05	-	26	-	-	14.5	-	-	-	-	-	-	2.88003758348517e-05	-	-	0.000148353666396968	-	-	-	-	-
ENSG00000142937	6	12	18	0.00201805848573094	-	14	9	18	-	100.5	16	68	-	-	-	8.29511403813162e-05	7.85196419731224e-05	0.000910655765471608	-	0.0100327303340406	0.00241975307357446	0.00201805848573094	-	-
ENSG00000142945	1	13	29	0.0010478337504928	-	-	-	29	-	-	-	-	-	-	-	-	-	0.0010478337504928	-	-	-	-	-	-
ENSG00000143106	7	10	23	0.000226333945906141	-	-	7	3	23	8.5	3	28	56	-	-	-	7.1951497497171e-05	0.000120791204849853	0.000187451352666263	0.000194984136667881	0.000672742662824596	0.0014364854212814	0.00028757166604488	-
ENSG00000143149	3	15	28	0.000345741447959749	-	18	-	-	73	-	-	-	7	-	-	0.000157043605239116	-	-	0.000618061869292912	-	-	-	4.30966588279052e-05	-
ENSG00000143153	2	7	36	0.000355888233777	-	-	-	36	44	-	-	-	-	-	-	-	-	0.0014060677042454	0.000328579106441457	-	-	-	-	-
ENSG00000143155	1	7	58	0.000184865126685534	-	-	-	-	-	-	-	-	58	-	-	-	-	-	-	-	-	-	0.000184865126685534	-
ENSG00000143158	1	4	23	0.000133657308249879	-	-	-	-	23	-	-	-	-	-	-	-	-	-	0.000133657308249879	-	-	-	-	-
ENSG00000143179	1	5	10	6.47287188340502e-05	-	-	10	-	-	-	-	-	-	-	-	-	6.47287188340502e-05	-	-	-	-	-	-	-
ENSG00000143183	2	4	10	0.000645504080920598	-	-	-	7	-	13	-	-	-	-	-	-	-	0.000110237235171162	-	0.00118077092667003	-	-	-	-
ENSG00000143196	2	5	35	0.000571803125237206	-	35	-	-	32	-	-	-	-	-	-	0.00061880213145347	-	-	0.000211564068811137	-	-	-	-	-
ENSG00000143198	2	5	46	0.000573701586404162	-	-	-	-	73	15	-	-	-	-	-	-	-	-	0.00102180738167032	0.000141877974258418	-	-	-	-
ENSG00000143222	1	4	29	0.000203662815942928	-	-	-	-	-	-	-	-	29	-	-	-	-	-	-	-	-	-	0.000203662815942928	-
ENSG00000143226	1	3	50.5	0.00031011124656663	-	-	-	-	-	-	-	-	50.5	-	-	-	-	-	-	-	-	-	0.00031011124656663	-
ENSG00000143256	2	4	42	0.000364668388899798	-	-	-	-	-	-	4	-	75	-	-	-	-	-	-	-	0.000688257153259329	-	0.00036311227791488	-
ENSG00000143314	2	5	7.5	0.000155605861246325	-	-	-	5	-	-	-	10	-	-	-	-	-	0.000210144751203896	-	-	-	0.000101066971288753	-	-
ENSG00000143321	4	12	18.5	0.000288722732169475	-	-	-	12	41	11	-	25	-	-	-	-	-	0.000339100685504169	0.000105465797183094	0.000238344778834781	-	0.0010564075681822	-	-
ENSG00000143337	3	5	6	4.25080367388218e-05	-	-	6	-	10	3	-	-	-	-	-	-	4.25080367388218e-05	-	2.48068507674288e-05	4.63182603555729e-05	-	-	-	-
ENSG00000143353	3	8	27	0.000205729382930243	-	-	4	-	29	-	-	-	57.5	-	-	-	9.34477837844182e-05	-	0.000253024261693755	-	-	-	0.000298293524082541	-
ENSG00000143363	2	13	14	9.99369729023844e-05	-	-	-	-	15	-	-	-	14	-	-	-	-	-	8.13558559358564e-05	-	-	-	0.000133855607695304	-
ENSG00000143368	1	4	12	0.000103307259183468	-	-	-	-	-	-	-	12	-	-	-	-	-	-	-	-	-	0.000103307259183468	-	-
ENSG00000143369	3	5	27	0.000242636175511527	27	-	-	-	-	-	-	-	11	44	0.000596848133571294	-	-	-	-	-	-	-	6.28055827303966e-05	0.000158626764976815
ENSG00000143374	1	3	4	0.000102666889069299	-	-	-	4	-	-	-	-	-	-	-	-	-	0.000102666889069299	-	-	-	-	-	-
ENSG00000143376	1	7	11	0.000505430627757865	-	-	-	11	-	-	-	-	-	-	-	-	-	0.000505430627757865	-	-	-	-	-	-
ENSG00000143401	2	3	5.5	0.000119325281295339	-	-	-	-	-	7	-	4	-	-	-	-	-	-	-	0.00021085101462093	-	2.77995479697487e-05	-	-
ENSG00000143409	1	5	18	0.00010840670247079	-	-	-	-	-	-	-	-	18	-	-	-	-	-	-	-	-	-	0.00010840670247079	-
ENSG00000143416	3	14	25	9.84689754620917e-05	-	23.5	-	-	59.5	-	-	-	5.5	-	-	6.7026771963904e-05	-	-	0.000395588913502756	-	-	-	1.52912602482465e-05	-
ENSG00000143418	1	4	4	0.000301094852895438	-	-	-	4	-	-	-	-	-	-	-	-	-	0.000301094852895438	-	-	-	-	-	-
ENSG00000143420	1	3	41.5	0.000487163943749047	-	-	-	-	-	-	-	-	41.5	-	-	-	-	-	-	-	-	-	0.000487163943749047	-
ENSG00000143436	2	9	16	0.000302279919027235	-	-	-	-	-	23	-	9	-	-	-	-	-	-	-	0.000323160722231257	-	0.000281399115823213	-	-
ENSG00000143520	3	14	9	8.03754154409064e-05	-	-	23.5	-	8.5	-	-	-	8	-	-	-	0.000201396149000455	-	0.000141242233073335	-	-	-	7.82500274863606e-05	-
ENSG00000143537	1	3	3	0.000110309345922459	-	-	-	3	-	-	-	-	-	-	-	-	-	0.000110309345922459	-	-	-	-	-	-
ENSG00000143546	1	7	41	0.000247782609201359	-	-	-	-	-	-	-	-	41	-	-	-	-	-	-	-	-	-	0.000247782609201359	-
ENSG00000143549	9	36	38	0.000382332865738396	-	13	9.5	9	151	8	5	30	154.5	223.5	-	9.44202782237482e-05	7.35069089651633e-05	9.26688224040658e-05	0.000283150077941617	0.000116029254969118	0.000481515653535174	0.000867162107435973	0.00154723231528913	0.00392708250059626
ENSG00000143553	1	3	61	0.000118133295993774	-	-	-	-	-	-	-	-	61	-	-	-	-	-	-	-	-	-	0.000118133295993774	-
ENSG00000143556	2	3	7	2.62978176892535e-05	-	-	7	-	-	-	-	-	15	-	-	-	2.62978176892535e-05	-	-	-	-	-	0.000126901639866587	-
ENSG00000143569	1	3	3	5.63109365755631e-05	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	5.63109365755631e-05	-	-	-	-
ENSG00000143575	2	4	7	8.62411960966514e-05	-	-	7	-	-	-	-	3	-	-	-	-	0.000100505152225603	-	-	-	-	3.22012231981564e-05	-	-
ENSG00000143621	4	15	30.5	0.000369772252422213	-	-	4	38	-	62	-	23	-	-	-	-	4.52548467211592e-05	0.00109560610586906	-	0.00213289362794993	-	0.000431679936699875	-	-
ENSG00000143624	1	12	14	7.19127983579205e-05	-	-	-	-	-	-	-	14	-	-	-	-	-	-	-	-	-	7.19127983579205e-05	-	-
ENSG00000143631	2	29	11	0.00011917389491438	-	-	-	-	11	-	-	-	10.5	-	-	-	-	-	2.80369297441563e-05	-	-	-	0.000131419018216532	-
ENSG00000143632	3	30	712.5	0.0402309291334503	-	-	11	-	593	-	-	-	1440	-	-	-	0.000185058948355684	-	0.0158084391487748	-	-	-	0.0799156791447079	-
ENSG00000143641	2	5	5	5.40704188391661e-05	-	-	4	-	-	5	-	-	-	-	-	-	4.23487031049156e-05	-	-	7.25610324745356e-05	-	-	-	-
ENSG00000143653	5	9	13	8.44679678477111e-05	-	18	4	13	-	4	-	-	126	-	-	5.06620941568877e-05	8.44679678477111e-05	0.000457067069114958	-	5.21972920600816e-05	-	-	0.000673695455645978	-
ENSG00000143702	1	4	4	6.08358258141869e-05	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	6.08358258141869e-05	-	-	-	-
ENSG00000143727	3	10	27	9.77776404479488e-05	-	-	8.5	-	17	-	-	-	31	-	-	-	4.91307615847669e-05	-	9.77776404479488e-05	-	-	-	0.000150714690883013	-
ENSG00000143742	2	7	20	0.000298100669115645	-	-	-	-	-	20	-	10	-	-	-	-	-	-	-	0.000544337050634088	-	8.90398762814832e-05	-	-
ENSG00000143748	1	7	7	0.000166352437595038	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	0.000166352437595038	-	-	-	-
ENSG00000143761	4	14	119.5	0.000614941156956241	-	62	12	-	49	-	-	-	255	-	-	0.000491122470608055	6.78347074953692e-05	-	0.000160422454390449	-	-	-	0.00124988564410018	-
ENSG00000143774	1	3	9.5	1.88006672321106e-05	-	-	-	-	-	-	-	-	9.5	-	-	-	-	-	-	-	-	-	1.88006672321106e-05	-
ENSG00000143776	1	6	8	0.000109147000783899	-	-	-	8	-	-	-	-	-	-	-	-	-	0.000109147000783899	-	-	-	-	-	-
ENSG00000143793	1	3	3	8.6444121651189e-05	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	8.6444121651189e-05	-	-	-	-
ENSG00000143799	2	8	4	6.8093273680503e-05	-	-	-	-	-	4	-	8	-	-	-	-	-	-	-	0.000107817649801872	-	5.06258491948243e-05	-	-
ENSG00000143811	1	3	5	1.94443933521239e-05	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	1.94443933521239e-05	-	-
ENSG00000143815	1	4	6	0.000148695792949858	-	-	-	-	-	6	-	-	-	-	-	-	-	-	-	0.000148695792949858	-	-	-	-
ENSG00000143819	2	8	102	0.000767091050700864	-	104	6	-	-	-	-	-	-	-	-	0.000837877859263286	0.00011436000142947	-	-	-	-	-	-	-
ENSG00000143851	1	6	86	0.000198356247148506	-	-	-	-	-	-	-	-	86	-	-	-	-	-	-	-	-	-	0.000198356247148506	-
ENSG00000143862	1	3	33	0.000217340661200431	-	-	-	-	-	-	-	-	33	-	-	-	-	-	-	-	-	-	0.000217340661200431	-
ENSG00000143870	9	21	61.5	0.000284852266869163	-	13	3.5	58	30	19	8	149	90	80.5	-	0.000135760199820048	2.84920521542149e-05	0.00349080746471686	0.000265688634253913	0.000498753488352781	0.00105613935370659	0.00614663348489099	0.000335734186903066	0.000274953064744972
ENSG00000143889	2	11	14	0.000314134309050733	-	-	-	22	-	6	-	-	-	-	-	-	-	0.000541085314596609	-	8.71833035048571e-05	-	-	-	-
ENSG00000143891	2	4	55	5.80989117949934e-05	-	-	-	-	30	-	-	-	59	-	-	-	-	-	8.69702741785818e-05	-	-	-	5.41777392910779e-05	-
ENSG00000143924	3	10	9	0.000132965882306959	-	-	-	4	-	9	-	32	-	-	-	-	-	4.97016630282829e-05	-	0.000132965882306959	-	0.000202935377069122	-	-
ENSG00000143933	6	16	77.5	0.00114513631945359	-	-	156	-	16	25.5	-	47	105	39	-	-	0.012052397730129	-	5.76175470166317e-05	0.0013682812620568	-	0.000849872113961349	0.00116321138401746	0.000641607484184692
ENSG00000143947	8	11	52	0.000463735122990414	22.5	89	26	45	54	41	-	54	58	-	0.00321275537464038	0.000463735122990414	0.000182698500861384	0.00183332724635694	0.00061099649593543	0.000675261063270828	-	0.000716679380609604	0.00025122194095115	-
ENSG00000143977	2	3	16.5	0.000207206096619482	-	-	-	-	-	11	-	22	-	-	-	-	-	-	-	0.000207704274239272	-	0.000206707918999692	-	-
ENSG00000144021	2	8	11	0.000172941923806908	-	-	11	-	-	11	-	-	-	-	-	-	0.000136475517469111	-	-	0.000193531381308537	-	-	-	-
ENSG00000144028	3	29	69	0.000206314536735799	-	-	-	69	-	26	-	82	-	-	-	-	-	0.000415379169001806	-	0.000206314536735799	-	0.000135009168551113	-	-
ENSG00000144029	3	5	7	0.000201826882414199	-	-	-	7	-	15	-	6	-	-	-	-	-	0.000201826882414199	-	0.000431907496425803	-	0.000150790966803588	-	-
ENSG00000144036	2	23	29	0.000173571272425581	-	-	42	-	-	-	-	-	29	-	-	-	0.000285717207582154	-	-	-	-	-	8.90148834813816e-05	-
ENSG00000144118	1	9	89.5	0.000261512579848753	-	-	-	-	-	-	-	-	89.5	-	-	-	-	-	-	-	-	-	0.000261512579848753	-
