GeneID	#Tissues	maxPeptides	medianSpectralCount	medianTop3Abundance	SpectralCount.adrenal_gland	SpectralCount.anus	SpectralCount.ascites	SpectralCount.cardia	SpectralCount.cerebral_cortex	SpectralCount.cervix_uteri	SpectralCount.colon	SpectralCount.earwax	SpectralCount.esophagus	SpectralCount.gall_bladder	SpectralCount.hair_follicle	SpectralCount.kidney	SpectralCount.liver	SpectralCount.lung	SpectralCount.lymph_node	SpectralCount.milk	SpectralCount.nasopharynx	SpectralCount.oral_cavity	SpectralCount.ovary	SpectralCount.pancreas	SpectralCount.placenta	SpectralCount.prostate	SpectralCount.rectum	SpectralCount.saliva	SpectralCount.salivary_gland	SpectralCount.seminal_vesicle	SpectralCount.skin	SpectralCount.spleen	SpectralCount.stomach	SpectralCount.testis	SpectralCount.thyroid_gland	SpectralCount.tonsil	SpectralCount.tube	SpectralCount.uterus_post-menopause	SpectralCount.uterus_pre-menopause	SpectralCount.vulva	WithInSampleTop3Abundance.adrenal_gland	WithInSampleTop3Abundance.anus	WithInSampleTop3Abundance.ascites	WithInSampleTop3Abundance.cardia	WithInSampleTop3Abundance.cerebral_cortex	WithInSampleTop3Abundance.cervix_uteri	WithInSampleTop3Abundance.colon	WithInSampleTop3Abundance.earwax	WithInSampleTop3Abundance.esophagus	WithInSampleTop3Abundance.gall_bladder	WithInSampleTop3Abundance.hair_follicle	WithInSampleTop3Abundance.kidney	WithInSampleTop3Abundance.liver	WithInSampleTop3Abundance.lung	WithInSampleTop3Abundance.lymph_node	WithInSampleTop3Abundance.milk	WithInSampleTop3Abundance.nasopharynx	WithInSampleTop3Abundance.oral_cavity	WithInSampleTop3Abundance.ovary	WithInSampleTop3Abundance.pancreas	WithInSampleTop3Abundance.placenta	WithInSampleTop3Abundance.prostate	WithInSampleTop3Abundance.rectum	WithInSampleTop3Abundance.saliva	WithInSampleTop3Abundance.salivary_gland	WithInSampleTop3Abundance.seminal_vesicle	WithInSampleTop3Abundance.skin	WithInSampleTop3Abundance.spleen	WithInSampleTop3Abundance.stomach	WithInSampleTop3Abundance.testis	WithInSampleTop3Abundance.thyroid_gland	WithInSampleTop3Abundance.tonsil	WithInSampleTop3Abundance.tube	WithInSampleTop3Abundance.uterus_post-menopause	WithInSampleTop3Abundance.uterus_pre-menopause	WithInSampleTop3Abundance.vulva
ENSG00000065978	26	18	15	9.28747340302798e-05	6	72	-	11	22	9	21	-	37	-	-	-	21	17	155	-	-	21	3	22	11	5	16	-	-	12	15	11	29	13	5	7	15	8	25	-	1.32164400911672e-05	0.000162225193845958	-	3.42021995771353e-05	1.92196024262346e-05	2.90923786678324e-05	0.000162368135226416	-	0.000137464281251758	-	-	-	0.000157333107565084	6.58966466396131e-05	0.000280694097472856	-	-	2.90105699243642e-05	1.07645061989159e-05	0.000115961270221334	0.000165213640894929	5.32982320834913e-06	3.8985576146906e-05	-	-	0.000102371178875412	1.23509447700539e-05	0.000100212867672071	0.000250797859088647	0.0001815787924498	1.25645635807167e-05	5.73324024918104e-05	7.68111444715464e-05	5.99514358740173e-05	9.28747340302798e-05	-
ENSG00000066027	15	9	5	2.49077544647638e-05	-	4	-	-	-	-	4	-	5	-	-	-	-	-	12	-	7	-	4	-	-	9	4	-	5	3	3	7	10	-	8	7	-	-	-	-	-	2.33109876843097e-05	-	-	-	-	1.8418574657019e-05	-	6.28228390302785e-05	-	-	-	-	-	5.18823818687553e-05	-	5.97681050152668e-05	-	2.02754793557336e-05	-	-	2.65045212452179e-05	4.4371571482485e-05	-	1.61560191909614e-05	1.32638091102434e-05	8.68429793107813e-06	3.31432104752686e-05	5.18162823424058e-05	-	1.82181089778624e-05	4.23545609607538e-05	-	-	-	-
ENSG00000066032	1	52	80	0.000160276725305853	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	80	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000160276725305853	-	-	-	-	-	-
ENSG00000066044	29	18	20	0.00013229778765893	22	49	-	19	-	26	44	-	38	6	-	17	15.5	28	111	-	-	13	13	44	17	25	16	-	14	18	22	38	49	12	14	14	21	29	43	6	8.54310007928663e-05	0.000168576409015907	-	5.32158809361484e-05	-	9.7855528708221e-05	0.000124119019365212	-	8.06304681960561e-05	6.74754414358921e-05	-	0.000130237905290141	0.00012350370865301	0.000137822707463188	0.000326039097668482	-	-	4.48741077529862e-05	0.000199435868725105	0.000234513593907004	0.000216261672012889	7.89568908027351e-05	9.28424511467686e-05	-	5.19941000613407e-05	0.000153139119116341	6.36573658556057e-05	0.000208192511369417	0.000293244518968563	0.000387561559113367	3.91574357215854e-05	6.11002236620097e-05	0.000134357670027719	0.00035143973272466	0.00020721155931626	7.09595762540232e-06
ENSG00000066084	13	24	12	1.81160805322123e-05	20	39	-	-	-	-	-	-	23	-	-	-	-	-	18	-	-	-	6	4	9	-	-	-	12	-	11	33.5	9	21	-	12	-	-	-	-	1.87317974962776e-05	1.64544184403324e-05	-	-	-	-	-	-	1.83734308826106e-05	-	-	-	-	-	1.78587301818139e-05	-	-	-	1.07937497427986e-05	7.56166492951019e-06	2.8917990122308e-05	-	-	-	8.11239467449659e-06	-	4.20012352859793e-06	3.83767482961436e-05	2.18915123246618e-05	5.38821646887008e-05	-	7.58628155384202e-06	-	-	-	-
ENSG00000066136	6	5	5	2.49651973468981e-05	4	-	-	-	-	-	-	-	-	-	-	-	-	-	6	-	-	5	12	-	-	-	-	-	-	-	-	-	5	-	-	-	4	-	-	-	1.01158973799427e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	2.92021475814564e-05	-	-	2.52863416224007e-05	4.2291937257573e-05	-	-	-	-	-	-	-	-	-	2.46440530713954e-05	-	-	-	6.26023684673041e-06	-	-	-
ENSG00000066322	2	3	13	8.20168492875191e-05	-	-	-	-	-	-	-	16	-	-	-	-	-	-	-	-	-	-	-	-	10	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7.66263340938712e-05	-	-	-	-	-	-	-	-	-	-	-	-	8.7407364481167e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000066405	2	7	44	0.000212374458029238	-	-	-	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	77	-	-	-	-	-	-	-	-	-	-	4.57051789465237e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.000379043737111953	-	-	-	-	-	-	-
ENSG00000066427	3	3	5	1.61015293469818e-05	-	-	-	-	-	-	-	-	5	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	-	-	-	-	-	-	-	-	-	-	-	-	1.65095089784591e-05	-	-	-	-	-	1.39015137799839e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.61015293469818e-05	-	-	-	-
ENSG00000066455	8	16	7	1.10702802113686e-05	-	-	-	-	-	-	-	-	4	-	-	-	-	-	3	-	-	-	-	-	8	-	3	-	7	-	-	5	22	16	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.10702802113686e-05	-	-	-	-	-	9.49950991512597e-06	-	-	-	-	-	6.82001850234169e-05	-	1.62016169293628e-06	-	6.25080832837179e-06	-	-	8.96966090987994e-06	3.85950824588235e-05	2.46354739526321e-05	-	-	-	-	-	-
ENSG00000066557	10	10	7	3.09496152534794e-05	4	14	-	-	-	3	5	-	7	-	-	-	6	-	15	-	-	-	-	-	-	-	-	-	-	-	-	8	9	-	-	-	-	-	3	-	1.81116483207387e-05	6.08815619562287e-05	-	-	-	1.72967278363569e-05	4.6278357784209e-05	-	4.13407125275586e-05	-	-	-	3.21636083073932e-05	-	1.93842104420024e-05	-	-	-	-	-	-	-	-	-	-	-	-	1.39027681835898e-05	3.95267748017666e-05	-	-	-	-	-	3.09496152534794e-05	-
ENSG00000066583	32	14	14	0.000110885772090352	20	4	-	24	6	201	11	-	10	47	5	14	10	15	26	-	4	27	27	27	8	27.5	17	-	61	12	27	9	36	8	14	12	48	15	24	6	0.000107701654812857	8.36855733013382e-05	-	0.000110885772090352	1.0042481449631e-05	0.000476673761581999	6.60798614510983e-05	-	5.7401939061197e-05	0.000235098794463876	0.000216112870989933	7.09531883413731e-05	0.00022490134016912	7.52581235273257e-05	0.000181894057779398	-	4.53386079732398e-05	6.47173691313881e-05	0.000138847389663792	7.91655491521695e-05	0.000114203334007207	0.000116049728942693	4.3052476877021e-05	-	0.000135597159092193	4.05062554293695e-05	0.000224608733006509	7.02365312730111e-05	0.000141216868446918	0.000131190974844679	3.37189434335353e-05	8.57652786991743e-05	0.000122498776409066	0.000372339795038277	0.000171607851992276	1.095688154927e-05
ENSG00000066629	17	27	12	3.53434896827773e-05	13	12	-	62	-	10	77	-	35	-	-	-	-	-	-	-	-	-	-	-	4	4	61	-	-	19	-	-	44	10.5	5	16	-	6	15	3	4.1006672711498e-05	3.53434896827773e-05	-	3.68239596510071e-05	-	1.44742540300433e-05	0.000109690335743719	-	8.15030334209096e-05	-	-	-	-	-	-	-	-	-	-	-	4.87825017493069e-05	1.73469898881995e-05	4.54505734161924e-05	-	-	1.82715072819187e-05	-	-	0.000191377301213856	6.1032730427125e-05	1.15280675838945e-05	2.24302257117414e-05	-	1.6352910466822e-05	4.09068475400324e-05	2.23044854935534e-06
ENSG00000066654	22	20	16.5	5.62418089667819e-05	14	14	-	-	-	11	16	-	17	-	-	-	-	5	49	-	-	19	24	12	-	18.5	8	-	17	29	14	21	24	-	21	13	29	12	18	-	6.40270727779515e-05	6.55529758401538e-05	-	-	-	4.07437380304485e-05	4.93178735166345e-05	-	5.75041410295513e-05	-	-	-	-	1.10770004549678e-05	0.000134020065365061	-	-	5.13655423221612e-05	0.000174716762429662	3.03762473129321e-05	-	4.65955074356047e-05	2.35622344130141e-05	-	5.49794769040124e-05	6.92930093354249e-05	4.50851503877944e-05	5.37432773610779e-05	9.3399783934723e-05	-	3.74942002230549e-05	4.92994245646449e-05	0.000101201365653461	7.65203367508988e-05	0.000117027311443241	-
ENSG00000066777	10	18	15	2.3180329199774e-05	-	17	-	-	-	-	-	-	11	-	-	-	5	28	29	-	-	-	-	-	-	-	7	-	15	-	-	15	19	15.5	-	-	-	-	-	-	-	1.20926590393327e-05	-	-	-	-	-	-	1.66761606175257e-05	-	-	-	1.2674168101542e-05	3.23334731249111e-05	2.3180329199774e-05	-	-	-	-	-	-	-	3.43621629539549e-06	-	9.86042171980655e-06	-	-	4.33794188864479e-05	4.82857972270409e-05	2.85066345774007e-05	-	-	-	-	-	-
ENSG00000066813	3	33	71	0.00145124563247878	-	-	-	-	-	-	-	-	-	71	-	242	50	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.00145124563247878	-	0.00227139235162334	0.0014248645642276	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000066926	23	12	8	4.48346684011652e-05	19	5	-	-	-	4	6	-	8	13	-	27	9	5	13	-	3	-	-	-	16	9	6	-	18	-	7	11.5	22	9.5	-	12	7	5	4	-	8.25115082337424e-05	2.14553167317681e-05	-	-	-	1.50501712119457e-05	2.36245744417558e-05	-	3.29816419185892e-05	0.000138143974931081	-	0.000335747773432393	0.000225388816479071	3.92640260438341e-05	1.26885773046842e-05	-	3.2649134879874e-05	-	-	-	0.000106390865163663	2.536357081388e-05	2.51992008867528e-05	-	5.05970931254865e-05	-	1.88183224660061e-05	0.000101783290709702	0.000194950541218122	8.736674746315e-05	-	4.48346684011652e-05	3.31711592387321e-05	5.04707918024184e-05	2.44948994422945e-05	-
ENSG00000067048	8	9	7.5	3.3363247561939e-05	-	-	-	7	-	-	-	-	-	-	-	7	-	-	-	-	4	-	-	-	-	5	18	-	-	8	30	-	-	-	-	-	-	9	-	-	-	-	-	1.67852260545024e-05	-	-	-	-	-	-	-	5.18008154683262e-05	-	-	-	-	2.16460877110706e-05	-	-	-	-	2.49771349077301e-05	5.65252935466815e-05	-	-	1.25387918959511e-05	4.17493602161479e-05	-	-	-	-	-	-	4.79050001343347e-05	-	-
ENSG00000067057	29	40	40	8.69820422920436e-05	22	87	-	38	36	66	82	19	105	-	-	-	-	95	76	-	-	17	15	31	24	145	42	4	54	48	20	39	86	23.5	55	40	71	40	63	10	5.84847340420287e-05	0.000131125306904801	-	3.36173020919541e-05	3.04818565986324e-05	0.00015601217585505	0.00019207055042886	8.69820422920436e-05	0.000347742915057977	-	-	-	-	0.00024047870364678	0.000217947222603136	-	-	1.73056115698053e-05	2.73851025792708e-05	8.41653624891779e-05	0.000190822345254624	0.000445396413997288	4.16897021310311e-05	1.67895635244539e-05	7.1367733039935e-05	5.8077619162911e-05	1.92795209240013e-05	5.59113341270508e-05	0.000353943152491391	0.000104628673669891	0.000102612866268047	5.50965825158334e-05	0.000170179741229033	0.000134449484219998	0.00018400327428206	1.63662431272941e-05
ENSG00000067064	20	12	13	3.53625962185869e-05	33	10	-	6	14	-	-	-	6	16	-	3	17	14	-	3	-	15	8	5	-	5	-	-	4	7	-	13	18	26.5	-	13	-	-	-	-	0.000115167529755197	2.91351043812189e-05	-	9.38217117931026e-06	3.21375149262062e-05	-	-	-	1.70068556377038e-05	8.58017688307316e-05	-	2.07114925393325e-05	0.000157939689406195	3.53625962185869e-05	-	3.60935955229012e-06	-	3.80804649884027e-05	3.44960738984049e-05	2.50062078611519e-05	-	1.79154772142416e-05	-	-	1.02839658433631e-05	1.09672405736974e-05	-	4.85908936999038e-05	4.91498266545412e-05	8.4073811372857e-05	-	2.50450311682173e-05	-	-	-	-
ENSG00000067066	4	5	6.5	2.15403289039233e-05	-	9	-	-	-	-	-	-	-	-	-	-	-	-	9	-	-	-	-	3	-	-	-	-	-	-	-	4	-	-	-	-	-	-	-	-	-	1.37675039637859e-05	-	-	-	-	-	-	-	-	-	-	-	-	3.5738800312288e-05	-	-	-	-	1.21253224808877e-05	-	-	-	-	-	-	-	2.93131538440607e-05	-	-	-	-	-	-	-	-
ENSG00000067113	1	3	3	1.12459713056252e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.12459713056252e-05	-	-	-	-	-	-	-	-	-	-
ENSG00000067141	11	17	8	8.94638304445352e-06	3	-	-	-	-	7	11	-	-	-	-	5	-	-	-	-	-	8	10	3	-	17	-	-	-	21	-	4.5	-	-	-	-	10	-	-	-	6.91650457202616e-06	-	-	-	-	5.82314409727215e-06	9.38026744887879e-06	-	-	-	-	7.22836191710266e-06	-	-	-	-	-	2.81125595479547e-06	1.70053959542404e-05	5.12372769144183e-06	-	2.14496626692218e-05	-	-	-	1.12805871860781e-05	-	4.90770114647511e-06	-	-	-	-	1.17933419120617e-05	-	-	-
ENSG00000067167	6	8	13.5	2.89462708387896e-05	6	30	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	11	-	-	-	20	-	-	-	16	-	-	-	-	-	-	-	6.51070151291545e-06	3.75754802525836e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0796083466923e-05	7.11084008454077e-05	-	-	-	2.03170614249956e-05	-	-	-	3.98536626533293e-05	-	-	-	-	-	-	-
ENSG00000067177	2	17	16	2.33476556768834e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	-	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.06300246999848e-05	-	2.60652866537821e-05	-	-	-	-
ENSG00000067191	1	3	5	9.86424986721354e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9.86424986721354e-06	-	-	-	-
ENSG00000067225	36	57	228	0.00182484166336579	662	615	54	349	667	283	261	280	486	43	6	132	9	568	532	30	44	445	78	408	101	228	183	94	623	645	476	226	407	143.5	286	760	324	141	211	147	0.00174199293085801	0.00691483629665588	0.000637716351677647	0.00217139689511411	0.00182484166336579	0.00114674609877109	0.00134420529193193	0.00167798876855825	0.00342882766695824	0.000169997937586055	0.000393451947029067	0.00112204822592022	0.000144284633667047	0.00412845258161682	0.00647572341632518	5.12020147458093e-05	0.00035528977014691	0.0013931824988676	0.00243929512804724	0.00265115850131367	0.00161937993544578	0.00211867230182862	0.00219504608909803	0.000334662863344154	0.00250387869321174	0.00195291125009438	0.00213105396542969	0.00100157237326476	0.00338116447784629	0.00365556577665117	0.000560098602566158	0.00695429749224084	0.00263701009487973	0.0015691815596657	0.00294450306371546	0.00020786750217928
ENSG00000067248	13	24	7	1.15771243704094e-05	7	4	-	-	-	-	-	-	7	-	-	7	3	12	18	-	-	-	4	-	-	4	-	-	25	-	-	3	16	9	-	-	-	-	-	-	6.64692325804502e-06	6.58038447624319e-06	-	-	-	-	-	-	8.96759266622339e-06	-	-	1.15771243704094e-05	1.09816509790504e-05	1.48082873579463e-05	1.81999761860137e-05	-	-	-	6.86906269813209e-06	-	-	6.70997361559024e-06	-	-	1.61428618951178e-05	-	-	1.42085410513988e-05	2.8968186084861e-05	1.71116489118974e-05	-	-	-	-	-	-
ENSG00000067369	12	21	7	8.38288092640117e-06	3	9	-	-	-	-	-	-	6	-	-	-	-	-	32	-	-	-	7	-	3	-	-	-	22	-	7	8	-	19.5	-	-	-	5	4	-	2.88316694345563e-06	8.07743854229809e-06	-	-	-	-	-	-	7.79525241764714e-06	-	-	-	-	-	1.98811291490095e-05	-	-	-	2.21004591526031e-05	-	2.25992949567164e-05	-	-	-	8.38288092640117e-06	-	6.90283140253287e-07	5.14150318280741e-06	-	3.18322070898989e-05	-	-	-	1.10533016184931e-05	6.00939873933809e-06	-
ENSG00000067560	32	16	48.5	0.000272328748289128	29	46	15	44	100	-	44	-	56	53	-	57	30.5	39	166	61	18	132	54.5	62	-	70	34	10	100	47	18	57.5	49	35	49	38	113	48	50	30	0.000163549912678919	0.000340845235749044	8.25784013424514e-05	0.00017611828311405	0.000779442380593362	-	0.000171423748928463	-	0.000375982749693559	0.000216816929108175	-	0.000114700684880785	0.000116596557907586	0.000340856102474295	0.000893730716626382	0.000136280008675929	0.000216185324487773	0.000902953450279494	0.000421664777302595	0.00044687691860709	-	0.000260959031905884	0.000300851158104765	5.30374499488993e-05	0.000397204397892772	0.000314242269997021	9.22629477752546e-05	0.000722494263967102	0.000223549120723044	0.000438127195899355	0.000139398045421676	0.000312905141918607	0.000900095907336264	0.000544433886241138	0.000256648278560197	5.75897738726207e-05
ENSG00000067704	31	42	56	0.000100562664442592	188	63	15	79	5	67	56	-	68	26	-	110	32	50	127	-	20	3	29	74	65	60.5	42	3	110	-	66	52	96	35.5	28	61	72	36	50	-	0.000583821363476201	0.000107296719227588	3.06142628571257e-05	0.000109946794758497	6.16755894432228e-06	9.83046694662889e-05	0.000212382062239214	-	0.000183916588715206	1.99037278902247e-05	-	0.00015972863234557	9.89412021092078e-05	8.54211983138146e-05	0.000231685886903599	-	6.09241862174855e-05	2.51108780681552e-06	0.000177223512459245	0.000100562664442592	0.000346723125221476	6.55038258039236e-05	3.27512166416408e-05	6.74577060346675e-06	0.000114076449977494	-	1.72458430422553e-05	8.67911435301408e-05	0.000297417150891199	0.000141209120982973	5.71512334888921e-05	5.83051560657585e-05	0.000108737176538442	0.000105720846704427	0.00011393411194673	-
ENSG00000067715	1	3	5	1.32862633063687e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.32862633063687e-05	-	-	-	-	-	-	-	-	-	-
ENSG00000067829	22	10	10	7.09818115068256e-05	34	10	-	5	-	6	14	-	11	-	-	11	7	-	17	-	4	-	-	-	14	9.5	8	-	24	-	27	13.5	18	10	-	10	11	6	5	-	0.000211050963575696	7.13528313319051e-05	-	1.11416165146395e-05	-	3.43177735865566e-05	6.13397876819704e-05	-	3.49323718157279e-05	-	-	7.07348346440688e-05	4.62426211881641e-05	-	9.23707137080173e-05	-	7.09818115068256e-05	-	-	-	0.000278579310053483	5.57942292811672e-05	0.000111560886542236	-	7.1803452028506e-05	-	8.7689869557423e-05	0.000104425086187356	9.84482944311792e-05	5.44794954263222e-05	-	4.88827624534237e-05	9.03466913388138e-05	4.40332698568764e-05	6.63107377299792e-05	-
ENSG00000067842	1	3	3	1.13172205750609e-05	-	-	-	-	-	-	-	-	-	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.13172205750609e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000067900	30	68	35.5	3.31205939765491e-05	55	66	8	60	-	35	84	-	87	4	-	36	14.5	40	169	-	-	-	39	63	14	52	54	9	37	6	31	104	99	16.5	6	21	57	28	35	12	2.74998500799033e-05	5.77865072822145e-05	1.16351555268848e-05	7.27661957466001e-05	-	3.54137375957952e-05	5.99013149302634e-05	-	5.56131511724024e-05	4.73549518549442e-06	-	1.77338701478838e-05	3.19473937963345e-05	3.3454722634417e-05	0.00017098060601608	-	-	-	2.21876496499751e-05	3.27864653186811e-05	0.000101373893049351	5.51726087618805e-05	1.73899846163578e-05	4.16727530587529e-06	2.41265472151139e-05	2.47771283810934e-06	2.58813491712971e-06	6.87371690409217e-05	0.000154150503405359	2.62927976520335e-05	1.50327673182287e-05	7.73951619373742e-06	0.000145734151116973	4.19706546168657e-05	3.73458898310143e-05	4.43307294657909e-06
ENSG00000067955	7	7	5	2.70163912730589e-05	-	8	-	-	-	-	-	-	5	-	-	-	-	5	34	-	-	3	-	-	-	-	-	-	-	-	3	-	-	-	-	6	-	-	-	-	-	5.08667178382899e-05	-	-	-	-	-	-	2.70163912730589e-05	-	-	-	-	2.09121200590945e-05	5.7432438198581e-05	-	-	1.53106253321027e-05	-	-	-	-	-	-	-	-	1.60122558737783e-05	-	-	-	-	3.52754402745732e-05	-	-	-	-
ENSG00000067992	13	13	5	2.8697173528951e-05	-	-	-	-	-	-	4	-	4	-	-	-	-	-	6	-	-	-	-	4	4	9	8	-	34	-	6	3	3	10	-	-	4	-	-	-	-	-	-	-	-	-	2.46773915864395e-05	-	2.6887924984806e-05	-	-	-	-	-	2.99422614078218e-05	-	-	-	-	1.94028793703263e-05	8.94727678049423e-05	8.83085578285658e-06	2.51479486468843e-05	-	7.1716720366589e-05	-	2.16145597633592e-05	2.07892676120404e-05	3.3580260421652e-05	0.000241068187245697	-	-	3.75088164157266e-05	-	-	-
ENSG00000068024	1	4	8	3.46224200642848e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.46224200642848e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000068079	27	15	7	3.00395937046643e-05	6	20	-	12	-	10	10	-	7	5	-	-	3	14	33	-	-	8	4.5	15	6	6	5	-	15	7	3	17.5	12	7	-	6	10	4	3	4	1.99273141137624e-05	0.000134729963323003	-	3.87293331474905e-05	-	2.69905802097531e-05	2.34114318780712e-05	-	1.75738457660275e-05	4.85543691553567e-05	-	-	2.07340083615136e-05	9.52706493724621e-05	0.000128339272815352	-	-	3.00395937046643e-05	6.29863855567971e-05	7.51936461148868e-05	4.95127463540829e-05	2.67501407894182e-05	1.13134976402996e-05	-	2.86026561076065e-05	7.63192449589654e-05	2.20193254116851e-05	0.000140682617975388	5.81698836858063e-05	4.61572112605891e-05	-	2.46972040408589e-05	2.39719499978332e-05	2.78938413661234e-05	2.15412653290113e-05	3.1407344594968e-06
ENSG00000068120	28	16	11	7.88476810427468e-05	30	14	-	7	12	11	14	-	14	16	-	13	11	8	7	-	4	4	5	21	6	8	7	-	33	-	31	6	19	21	12	20	9	-	8	-	0.000214130786052513	0.000123769495350476	-	2.40457286238005e-05	3.01017931266238e-05	7.32952519738936e-05	0.00011687939030072	-	0.000119789819485877	0.000123319558006331	-	0.000100719870869943	0.000144675588899966	4.22262085580984e-05	5.27054931767623e-05	-	3.28926317032051e-05	1.46026972268937e-05	4.47467301835498e-05	7.88476810427468e-05	6.96007993024087e-05	3.43431548573694e-05	7.79822427272791e-05	-	0.000118644385830561	-	6.51548761938933e-05	5.82346216415614e-05	0.000153354646427961	0.000163719929199278	5.33660850931916e-05	0.000134076727321553	8.46403712196145e-05	-	8.6369134294159e-05	-
ENSG00000068366	24	18	16	4.83982137018444e-05	31	29	-	-	-	9	16	-	17	12	-	22	-	30	32	-	10	-	4	12	25	13	6	-	15	-	4	19	24	19	-	16	5	7	16	-	7.1100651113171e-05	5.44636290318832e-05	-	-	-	2.38157859251894e-05	3.84956242152755e-05	-	8.42558473644088e-05	4.79625015409335e-05	-	4.3756296271563e-05	-	6.26789814581752e-05	0.000129215909713859	-	4.99234235546273e-05	-	1.98277721147596e-05	2.31861686055173e-05	0.000187606067691652	2.11125465047843e-05	1.24138771451551e-05	-	1.52695099971755e-05	-	3.81842429799892e-06	5.17798646810138e-05	0.000116073331698233	0.000101524881598029	-	2.80660323605182e-05	1.43889525864486e-05	4.88339258627552e-05	7.80642161595808e-05	-
ENSG00000068383	7	14	5	1.78104487414416e-05	-	-	-	-	-	5	-	-	4	-	-	-	-	-	-	-	-	-	-	-	5	11.5	5	-	-	10	-	-	-	-	-	-	5	-	-	-	-	-	-	-	-	1.32647116903743e-05	-	-	1.74456336302917e-05	-	-	-	-	-	-	-	-	-	-	-	5.55360461580577e-05	1.62906171246247e-05	1.64998237111192e-05	-	-	1.81752638525915e-05	-	-	-	-	-	-	2.75935052920827e-05	-	-	-
ENSG00000068394	1	6	8	3.87822414623814e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.87822414623814e-05	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
ENSG00000068400	23	26	10	1.99381383268565e-05	39	27	-	3	-	5	11	-	23	-	-	-	8	8	53	-	-	-	9	-	3	6.5	8	-	8	4	22	31	39	41	-	10	5	5	15	-	5.07920113816471e-05	3.80543026219588e-05	-	1.37449945159189e-05	-	7.68153759974837e-06	1.65657042642155e-05	-	3.77613733006606e-05	-	-	-	2.271820227125e-05	3.49332033204221e-05	0.00012370318863547	-	-	-	1.02280928545451e-05	-	3.26603519724229e-05	1.24477506224089e-05	7.49563739616168e-06	-	1.07101749015092e-05	5.21863090257277e-06	4.09487720225949e-06	4.5566145487287e-05	9.43313234172682e-05	7.80586212395373e-05	-	7.48067066252751e-06	1.99381383268565e-05	1.8740860495409e-05	2.90099109011926e-05	-
